msisdn,category,applicationtype,age,gender,arpu,income,device,download,num_downloads,purchase_value
5605132198,Travel,Playstore,22,1,913544.5455,79021,4,0,0,0
5605129382,Others,Playstore,53,0,NA,46825,3,1,90368,9947
5605129142,Communication,Playstore,17,1,0,70596,2,1,30799,2959
5605128790,Others,Playstore,30,1,0,87108,3,0,0,0
5605119958,Sports,Playstore,68,0,0,21415,4,0,0,0
5605116246,Banking,Playstore,42,1,NA,21883,2,0,0,0
5605107686,Video,Playstore,63,1,NA,85478,3,1,34608,0
5605078726,ecommerce,Playstore,56,1,0,78839,3,1,56535,3307
5605073254,Sports,Playstore,63,0,NA,31423,2,0,0,0
5605065158,Education,Playstore,65,0,0,26427,4,1,51901,0
5605048502,Others,Playstore,27,0,0,75706,3,0,0,0
5605048454,e-Book,Playstore,30,0,0,28714,2,1,86185,0
5605025910,ecommerce,Playstore,37,0,0,23345,3,0,0,0
5604949302,News,Playstore,22,1,0,37968,3,0,0,0
5604948390,e-Book,Playstore,22,1,311863.6364,15725,3,1,98625,2353
5604934998,Sports,Playstore,71,1,0,26147,2,1,37817,0
5604932710,Others,Playstore,25,1,0,23799,4,1,64804,0
5604924038,Communication,Playstore,72,0,0,82435,4,1,26448,3922
5604898230,Lifestyle,Playstore,80,1,0,40266,2,1,61916,0
5604892278,Banking,Playstore,61,0,0,83059,2,0,0,0
5604865846,Others,Playstore,78,0,115909.0909,22335,3,1,13272,1326
5604811638,ecommerce,Playstore,66,1,0,66851,3,0,0,0
5604804838,News,Playstore,55,0,0,93186,4,0,0,0
5604800598,News,Playstore,27,0,0,70476,3,0,0,0
5604799574,News,Playstore,77,1,0,91652,2,1,96765,7696
5604779046,Lifestyle,Playstore,63,0,0,64247,2,0,0,0
5604772182,Music,Playstore,53,0,0,38291,3,1,96807,8223
5604772054,Games,Playstore,38,1,0,20201,4,1,39270,0
5604756630,Lifestyle,Playstore,18,0,1718240.909,66482,4,0,0,0
5604746886,Games,Playstore,46,1,13181.81818,62707,3,1,71301,8896
5604718406,Games,Playstore,65,0,87363.63636,64947,3,0,0,0
5604592182,Travel,Playstore,71,1,0,38043,3,0,0,0
5604592118,Video,Playstore,56,0,359003.6364,10277,2,1,10039,8332
5604589798,Sports,Playstore,20,0,0,63588,2,0,0,0
5604586342,Music,Playstore,48,0,96952.72727,59204,3,1,49791,7338
5604580758,ecommerce,Playstore,23,1,1818.181818,81521,3,1,28892,3285
5604562998,Games,Playstore,42,0,0,45262,3,0,0,0
5604556646,Sports,Playstore,16,1,0,22999,3,1,32866,0
5604556518,Video,Playstore,18,1,0,13254,3,0,0,0
5604553846,Sports,Playstore,28,1,9090.909091,80600,4,1,17155,3455
5604553606,Banking,Playstore,58,1,0,47940,2,1,12712,6207
5604498614,Music,Playstore,64,1,0,96917,3,1,71961,0
5604498246,Sports,Playstore,20,0,0,70651,3,0,0,0
5604473910,Travel,Playstore,60,0,9040,99297,2,0,0,0
5604427942,Games,Playstore,15,1,51813.63636,37852,2,1,23343,0
5604410454,Travel,Playstore,20,1,0,66089,3,0,0,0
5604383110,Video,Playstore,38,0,0,93747,2,0,0,0
5604349734,Music,Playstore,35,1,24000,61489,3,1,79439,8087
5604239398,Lifestyle,Playstore,49,0,0,97808,4,1,77909,8012
5604184678,News,Playstore,65,0,0,71758,4,0,0,0
5604172566,Video,Playstore,64,1,63522.72727,87340,2,1,78396,0
5604162710,ecommerce,Playstore,50,1,77272.72727,91803,4,0,0,0
5604160038,News,Playstore,34,1,0,50597,4,0,0,0
5604156038,Communication,Playstore,60,0,221763.6364,71024,3,1,58617,5732
5604114214,Games,Playstore,58,1,0,65375,4,0,0,0
5604104022,Communication,Playstore,27,0,0,77653,4,0,0,0
5604102966,Banking,Playstore,17,1,0,74060,4,0,0,0
5604095526,ecommerce,Playstore,48,1,0,84843,2,1,86448,0
5604066374,Sports,Playstore,38,1,0,24942,2,1,22613,0
5604066342,Video,Playstore,40,0,0,41620,4,1,94885,0
5604065462,e-Book,Playstore,31,0,0,30254,2,1,71973,5921
5604033110,Video,Playstore,38,0,390909.0909,77309,4,1,86665,0
5604033094,News,Playstore,54,1,0,98076,2,0,0,0
5603988694,Games,Playstore,62,1,0,52682,4,1,99159,7205
5603985462,Games,Playstore,72,1,0,22711,2,0,0,0
5603964902,Education,Playstore,47,0,900,91128,2,1,57412,0
5603920134,Communication,Playstore,46,1,1977.272727,37078,3,0,0,0
5603908086,News,Playstore,53,0,9090.909091,70655,3,1,72421,0
5603879974,Banking,Playstore,23,1,0,75974,2,0,0,0
5603864054,Lifestyle,Playstore,35,0,0,50260,2,1,42398,0
5603861702,Games,Playstore,67,0,0,24229,2,1,43013,4106
5603798966,Banking,Playstore,54,0,0,14782,2,1,52014,4421
5603796166,Education,Playstore,58,0,0,80184,3,0,0,0
5603795814,Travel,Playstore,35,0,0,27817,3,0,0,0
5603787942,Others,Playstore,67,0,0,28340,2,0,0,0
5603778566,Banking,Playstore,30,0,0,47693,4,1,56955,1014
5603777606,e-Book,Playstore,61,0,0,50280,2,0,0,0
5603774486,e-Book,Playstore,68,1,0,48920,2,1,24731,3902
5603772630,Lifestyle,Playstore,32,1,0,86964,2,0,0,0
5603768342,Travel,Playstore,16,1,0,89202,2,1,95645,4339
5603761686,Communication,Playstore,67,0,0,81272,4,0,0,0
5603757446,Travel,Playstore,80,0,0,21617,4,0,0,0
5603754598,Travel,Playstore,15,1,0,75835,4,0,0,0
5603746630,Lifestyle,Playstore,79,1,9090,68653,3,0,0,0
5603744182,Sports,Playstore,71,1,0,69061,2,0,0,0
5603742518,e-Book,Playstore,52,1,0,89455,4,0,0,0
5603735574,e-Book,Playstore,72,1,0,16198,3,0,0,0
5603731942,Education,Playstore,38,0,0,61373,2,1,64309,7403
5603728358,Sports,Playstore,71,1,0,35436,2,1,88970,9214
5603722566,Others,Playstore,58,1,40909.09091,30008,4,1,37579,8613
5603721110,Games,Playstore,53,0,872632.7273,71652,3,1,91562,0
5603700566,Communication,Playstore,54,0,0,20511,4,1,50445,5648
5603614726,Communication,Playstore,25,1,299636.3636,31079,4,1,82537,0
5603542758,Video,Playstore,71,1,0,18501,4,1,63439,0
5603441254,News,Playstore,31,1,0,20704,2,0,0,0
5603403782,Banking,Playstore,79,0,0,68768,3,1,34099,0
5603399286,Music,Playstore,51,0,54545.45455,60391,3,0,0,0
5603394054,Video,Playstore,34,1,0,91185,3,0,0,0
5603372358,Travel,Playstore,36,0,0,83438,4,1,69562,5987
5603366598,Sports,Playstore,68,1,0,22963,3,1,77597,4977
5603306966,Education,Playstore,51,1,0,66312,2,1,57253,0
5603287254,Banking,Playstore,19,0,0,64811,2,0,0,0
5603260054,e-Book,Playstore,54,1,0,61441,2,0,0,0
5603253110,Music,Playstore,36,0,0,28654,4,0,0,0
5603231510,Games,Playstore,67,1,0,34788,4,0,0,0
5603225494,ecommerce,Playstore,18,0,20840.90909,89907,4,0,0,0
5603221670,e-Book,Playstore,26,0,0,24628,3,1,92412,1254
5603220710,News,Playstore,38,1,0,92455,2,0,0,0
5603219958,News,Playstore,40,0,0,17459,2,1,50603,0
5603171046,Others,Playstore,24,1,0,37000,4,0,0,0
5603163686,Lifestyle,Playstore,37,0,0,76120,2,1,24245,9183
5603142502,Music,Playstore,61,1,0,58914,3,1,78959,6807
5603136438,Music,Playstore,39,1,0,23786,4,0,0,0
5603122006,Games,Playstore,26,0,0,62366,4,1,23005,0
5603025622,Games,Playstore,53,0,799090.9091,12027,4,0,0,0
5603007926,Sports,Playstore,52,0,0,20554,4,0,0,0
5602979318,ecommerce,Playstore,73,0,0,49776,3,1,64350,0
5602965110,ecommerce,Playstore,28,0,0,39591,2,0,0,0
5602948246,Banking,Playstore,40,0,1061281.818,63899,3,1,65216,4058
5602946726,Sports,Playstore,24,0,0,89396,4,1,29754,0
5602936598,Music,Playstore,75,1,13636.36364,92075,2,0,0,0
5602917478,Others,Playstore,52,1,0,25636,4,1,92699,9028
5602898790,News,Playstore,69,1,0,69943,3,1,54962,0
5602886678,Music,Playstore,30,0,499672.7273,87471,3,0,0,0
5602885606,Others,Playstore,73,0,0,78562,3,0,0,0
5602833174,e-Book,Playstore,61,0,46886.36364,80692,2,1,94473,0
5602768838,Music,Playstore,78,0,0,28661,3,1,51891,8763
5602731062,Travel,Playstore,39,1,18181.81818,10257,2,1,96324,0
5602730774,ecommerce,Playstore,60,1,0,96097,2,1,53941,0
5602726678,Travel,Playstore,18,0,0,92884,2,1,66343,3264
5602644950,Sports,Playstore,62,0,51535.45455,91155,2,1,86901,9051
5602637606,Travel,Playstore,29,1,77923.63636,31259,3,1,91731,1873
5602622966,Communication,Playstore,32,0,9090.909091,13133,4,1,33456,1495
5602586310,Communication,Playstore,15,0,113590.9091,74328,2,1,54053,0
5602543430,Travel,Playstore,28,0,0,26919,4,0,0,0
5602506582,Travel,Playstore,60,1,0,63483,4,1,82542,4950
5602506294,Travel,Playstore,59,1,0,13279,3,1,96670,5847
5602479526,Games,Playstore,26,1,0,76961,4,1,45290,0
5602479446,Communication,Playstore,37,0,0,49285,4,0,0,0
5602475542,Music,Playstore,59,1,0,77480,3,0,0,0
5602454550,ecommerce,Playstore,64,0,0,33987,2,1,48678,0
5602453782,Sports,Playstore,61,1,0,71435,4,0,0,0
5602398806,Music,Playstore,65,1,214545.4545,89693,4,0,0,0
5602380326,ecommerce,Playstore,49,0,13636.36364,20387,3,1,94482,0
5602336678,Banking,Playstore,79,1,0,14011,4,0,0,0
5602305142,Travel,Playstore,20,1,0,18848,3,0,0,0
5602290950,Sports,Playstore,42,1,0,59163,2,1,56998,1580
5602288598,Video,Playstore,35,1,0,53865,4,0,0,0
5602288502,Communication,Playstore,30,0,0,50659,2,0,0,0
5602288454,Travel,Playstore,40,1,0,45236,3,1,16233,0
5602223734,ecommerce,Playstore,78,0,0,73076,4,1,79586,4161
5602077174,Video,Playstore,20,0,0,96997,4,0,0,0
5602065718,Others,Playstore,34,0,0,75479,4,1,54752,8898
5602054326,Music,Playstore,80,0,0,53427,3,1,63310,0
5602053094,e-Book,Playstore,30,1,163636.3636,15742,2,1,20748,4911
5602027510,Banking,Playstore,57,1,0,61139,4,0,0,0
5601998646,Music,Playstore,71,1,0,73993,2,0,0,0
5601976374,News,Playstore,24,1,0,91171,2,1,75216,4667
5601849238,Sports,Playstore,76,0,0,27611,2,1,25353,0
5601790838,Lifestyle,Playstore,43,1,238940.9091,61778,3,0,0,0
5601778326,Music,Playstore,27,1,0,89545,3,1,93600,0
5601766918,e-Book,Playstore,46,1,0,64952,4,0,0,0
5601762422,Communication,Playstore,41,1,0,52433,3,1,86924,9323
5601758454,Education,Playstore,44,1,506345.4545,44046,2,0,0,0
5601756422,e-Book,Playstore,66,0,0,62590,2,1,18715,7655
5601751558,Games,Playstore,15,0,281681.8182,34435,3,0,0,0
5601750310,Travel,Playstore,49,1,0,67930,2,1,82029,4283
5601731094,Banking,Playstore,66,0,145454.5455,67838,2,1,22796,8595
5601728470,Music,Playstore,50,1,0,17792,4,1,92308,2030
5601716166,Banking,Playstore,21,1,0,79815,2,0,0,0
5601693878,Education,Playstore,47,1,0,75063,3,1,66376,0
5601693638,ecommerce,Playstore,56,0,0,58804,4,1,70194,0
5601657862,ecommerce,Playstore,34,1,0,51028,4,0,0,0
5601655590,Banking,Playstore,43,1,4173.636364,15379,2,0,0,0
5601620230,Sports,Playstore,47,0,0,25556,2,0,0,0
5601541942,Banking,Playstore,24,0,0,68116,3,1,36191,3099
5601514918,News,Playstore,80,1,0,73596,3,1,32094,1257
5601492902,ecommerce,Playstore,51,1,30000,34447,4,0,0,0
5601478950,Sports,Playstore,15,0,0,24258,3,0,0,0
5601478310,Lifestyle,Playstore,80,0,0,56418,4,1,88090,4562
5601478294,News,Playstore,43,1,0,21167,2,1,12297,5422
5601472758,Sports,Playstore,80,1,0,50040,2,0,0,0
5601467974,Education,Playstore,46,0,0,65253,2,0,0,0
5601460246,News,Playstore,69,0,0,82603,2,1,82621,8665
5601453574,Games,Playstore,37,0,0,97805,2,0,0,0
5601203574,Sports,Playstore,20,1,0,10949,4,1,63293,0
5601142006,e-Book,Playstore,72,1,484918.1818,51046,3,0,0,0
5600737222,Others,Playstore,33,1,68181.81818,26131,3,1,88106,0
5600736022,Education,Playstore,75,0,327272.7273,23785,3,0,0,0
5600735254,Video,Playstore,23,0,0,49695,3,1,33443,0
5600612630,Travel,Playstore,35,1,72722.72727,64351,4,0,0,0
5600482518,Communication,Playstore,17,1,29090.90909,11010,4,1,95053,0
5600465126,Banking,Playstore,70,1,0,98134,2,0,0,0
5600386054,Games,Playstore,32,1,45454.54545,94275,2,1,45031,4762
5600317494,Communication,Playstore,18,1,0,52955,2,1,61244,0
5600185254,Education,Playstore,77,0,0,87874,4,0,0,0
5600146470,Banking,Playstore,50,1,0,10918,4,0,0,0
5600120150,ecommerce,Playstore,62,1,54545.45455,94160,3,1,70047,0
5398317809,e-Book,Playstore,50,0,0,76913,3,1,40727,0
5398301873,Education,Playstore,69,1,0,50452,4,1,76915,4128
5398301745,News,Playstore,40,0,0,68794,3,1,24462,0
5398178145,Games,Playstore,73,0,108977.2727,16914,3,1,14475,0
5398175313,Communication,Playstore,53,0,0,67514,3,0,0,0
5398172881,ecommerce,Playstore,35,1,0,13295,2,0,0,0
5398172801,Communication,Playstore,38,1,0,49926,2,0,0,0
5398170593,Others,Playstore,77,0,318.1818182,99134,3,0,0,0
5398148161,Education,Playstore,51,1,0,56799,4,0,0,0
5398140929,Video,Playstore,65,1,NA,99878,4,1,70382,9465
5398139569,Others,Playstore,27,0,0,43973,4,0,0,0
5398139169,Sports,Playstore,39,0,0,71219,3,0,0,0
5398137713,e-Book,Playstore,62,0,0,74668,3,0,0,0
5398137697,Video,Playstore,54,0,0,74370,3,1,34537,0
5398125681,e-Book,Playstore,59,0,0,40640,3,1,46112,0
5398105185,News,Playstore,69,1,0,89489,3,0,0,0
5398105121,News,Playstore,76,0,90909.09091,97816,2,0,0,0
5398081665,e-Book,Playstore,51,0,0,80770,2,1,57165,5103
5398081121,News,Playstore,58,1,0,14565,4,1,86236,0
5398058817,Banking,Playstore,80,1,0,26275,4,0,0,0
5397215761,Travel,Playstore,77,0,0,35934,3,1,93598,0
5397215361,Banking,Playstore,75,0,0,38383,3,1,35622,3570
5397172945,Music,Playstore,26,0,0,62375,4,0,0,0
5397093073,e-Book,Playstore,31,1,0,25204,3,0,0,0
5397072417,ecommerce,Playstore,45,0,0,71996,2,0,0,0
5397060817,Banking,Playstore,51,0,109090.9091,10481,4,0,0,0
5397055265,Others,Playstore,43,1,0,68411,2,1,76544,0
5397023553,Games,Playstore,37,1,0,61223,2,1,71410,2167
5396202753,Others,Playstore,28,1,0,82248,2,0,0,0
5396202065,Communication,Playstore,35,0,0,27683,2,1,61897,0
5396202049,Education,Playstore,24,1,290909.0909,35160,3,0,0,0
5396182273,News,Playstore,28,0,0,23650,2,1,34408,2595
5396171489,Video,Playstore,47,1,0,59084,4,0,0,0
5396161825,Sports,Playstore,59,0,0,68624,3,0,0,0
5396096481,Education,Playstore,71,0,0,76490,4,1,46242,0
5396095601,Others,Playstore,69,0,0,14208,3,1,49225,9248
5396074769,e-Book,Playstore,37,0,113113.6364,36622,3,0,0,0
5396074737,Lifestyle,Playstore,20,0,6568.181818,45270,2,1,11492,0
5396074145,Lifestyle,Playstore,39,0,0,87509,3,1,74815,0
5396059633,Banking,Playstore,38,1,0,93818,2,1,48523,0
5396059361,Video,Playstore,53,0,0,69272,2,1,29446,8593
5396051409,Travel,Playstore,24,0,0,67439,4,1,41671,0
5396047889,Video,Playstore,34,1,0,26268,4,1,17607,0
5396011521,Education,Playstore,55,1,0,75593,3,0,0,0
5396010385,Video,Playstore,67,1,0,86595,3,1,32653,0
5396008705,Music,Playstore,63,1,0,54693,3,0,0,0
5395251297,News,Playstore,34,0,0,49738,4,1,79940,1210
5395251281,Video,Playstore,32,1,386295.4545,56538,3,0,0,0
5395201969,ecommerce,Playstore,58,0,0,87975,3,1,17103,0
5395161729,Education,Playstore,61,1,0,23393,3,0,0,0
5395126545,Education,Playstore,27,0,0,90620,2,1,90147,0
5395126209,Lifestyle,Playstore,27,0,0,26257,2,1,87017,0
5395122081,Travel,Playstore,78,1,0,38321,2,0,0,0
5395112849,Others,Playstore,46,1,NA,81082,4,1,86452,0
5395112449,Others,Playstore,46,1,0,91832,4,1,14496,0
5395092769,Lifestyle,Playstore,28,1,0,75362,2,1,56731,1047
5395092657,Sports,Playstore,75,1,0,96093,2,1,84182,2251
5395091953,News,Playstore,27,0,0,40682,2,0,0,0
520228059,ecommerce,Playstore,76,1,0,70397,2,0,0,0
520227771,Video,Playstore,54,1,0,78067,3,1,80251,7689
520227739,News,Playstore,47,1,0,76306,4,1,55419,0
520173435,e-Book,Playstore,44,1,0,49193,2,0,0,0
520050331,e-Book,Playstore,21,1,0,66226,4,1,39796,4058
520044619,News,Playstore,74,1,0,57260,2,1,38830,8164
519963867,Sports,Playstore,44,0,0,37656,2,1,93233,0
519943739,Banking,Playstore,30,1,0,67226,3,1,72538,0
519866139,Games,Playstore,44,0,0,84994,4,0,0,0
519865611,Travel,Playstore,57,0,0,74791,2,1,75692,9647
519863899,News,Playstore,67,1,0,37826,3,0,0,0
519847371,Lifestyle,Playstore,52,0,109000,99314,3,0,0,0
519843035,Banking,Playstore,26,1,0,71675,3,0,0,0
519744667,Lifestyle,Playstore,57,1,0,83250,4,0,0,0
519743931,Travel,Playstore,55,0,231818.1818,65331,4,0,0,0
519739275,News,Playstore,78,1,0,50154,4,1,29494,1595
519734715,Games,Playstore,71,1,0,86479,2,0,0,0
519703435,News,Playstore,40,1,0,38464,4,0,0,0
519655099,Games,Playstore,38,1,0,40422,2,0,0,0
519650779,Education,Playstore,52,0,0,32938,4,0,0,0
519635275,Communication,Playstore,26,1,220451.8182,13289,2,0,0,0
519633563,Music,Playstore,73,1,0,66393,2,1,92746,5669
519603275,Education,Playstore,78,1,88136.36364,83524,3,0,0,0
519546779,Travel,Playstore,62,1,0,18578,2,0,0,0
519545931,Video,Playstore,28,0,0,16659,4,0,0,0
519542731,Video,Playstore,76,0,0,85857,2,0,0,0
519517211,Education,Playstore,50,0,NA,74640,3,1,31484,2151
519463963,Music,Playstore,16,1,0,66836,3,0,0,0
519457579,Banking,Playstore,67,0,13554.54545,13843,3,1,41550,0
519450811,Video,Playstore,25,0,0,11631,3,1,76386,0
519439131,Banking,Playstore,42,1,0,66257,3,1,73883,0
519439019,Communication,Playstore,66,1,0,45234,4,0,0,0
519431083,Education,Playstore,23,1,0,34918,3,1,30776,6206
519419195,Lifestyle,Playstore,16,1,54545.45455,70045,2,0,0,0
519411403,Communication,Playstore,71,0,22727.27273,34802,4,0,0,0
519402619,Sports,Playstore,50,0,0,63515,2,0,0,0
519401947,Lifestyle,Playstore,54,1,867695.4545,57361,3,1,70404,0
519322235,Games,Playstore,75,0,0,63347,3,0,0,0
519322203,Lifestyle,Playstore,57,1,0,94679,2,1,89245,5850
519265835,Music,Playstore,39,1,0,53091,2,1,95279,0
519250219,Sports,Playstore,71,0,0,50209,2,0,0,0
519242555,Education,Playstore,32,0,NA,42699,4,0,0,0
519175739,Sports,Playstore,54,0,90909.09091,63790,4,1,37811,4692
519143099,Sports,Playstore,27,1,0,63917,4,1,10174,0
519143067,News,Playstore,77,0,0,42106,2,0,0,0
519142891,Lifestyle,Playstore,47,0,0,67439,3,1,61096,0
519127243,Communication,Playstore,49,1,0,72592,3,0,0,0
519121739,Communication,Playstore,27,1,4515.454545,13299,3,1,25537,0
519107995,Education,Playstore,30,1,218181.8182,13673,3,0,0,0
519090523,e-Book,Playstore,50,1,0,71833,2,1,39777,0
519084123,e-Book,Playstore,37,1,0,83264,2,1,98390,0
519068715,Travel,Playstore,39,1,0,39325,3,0,0,0
519062363,Video,Playstore,46,0,0,40821,3,0,0,0
519024955,Sports,Playstore,62,1,0,56845,3,1,96101,3283
519024379,Sports,Playstore,49,0,0,64953,3,0,0,0
519022363,Travel,Playstore,42,1,0,25323,4,1,11349,8966
519018059,Travel,Playstore,15,0,0,81715,2,0,0,0
519011019,Travel,Playstore,54,0,0,67305,4,1,14553,4792
519004155,ecommerce,Playstore,32,1,0,92705,4,0,0,0
519002059,Travel,Playstore,39,1,363636.3636,78207,3,0,0,0
518994539,Communication,Playstore,71,1,0,60706,3,1,48569,8719
518985995,News,Playstore,60,0,0,33912,2,0,0,0
518985755,Others,Playstore,49,1,0,18337,4,0,0,0
518977835,Education,Playstore,47,1,58349.09091,99577,2,0,0,0
518977643,Video,Playstore,23,0,0,45704,2,1,62236,0
518962843,ecommerce,Playstore,33,1,0,70015,2,1,55082,1753
518962235,Music,Playstore,69,1,0,31516,3,0,0,0
518951147,Education,Playstore,20,1,0,66297,4,1,28120,3982
518949275,ecommerce,Playstore,40,0,0,21805,3,0,0,0
518939051,Lifestyle,Playstore,64,1,0,22828,4,0,0,0
518937227,Video,Playstore,36,1,0,44755,2,1,66116,0
518929899,Video,Playstore,51,1,28363.63636,69276,3,0,0,0
518929467,Banking,Playstore,18,0,237272.7273,10115,2,1,12481,6052
518925531,Video,Playstore,43,1,0,80335,4,0,0,0
518924315,Banking,Playstore,71,1,NA,81870,3,0,0,0
518913563,Games,Playstore,50,1,0,72927,3,0,0,0
518906139,Games,Playstore,61,1,100795.4545,53589,2,0,0,0
518905803,Video,Playstore,19,1,104545.4545,28684,2,0,0,0
518904187,Video,Playstore,76,1,0,55014,3,1,49151,0
518902907,Others,Playstore,15,1,0,39742,4,1,71853,0
518895019,Travel,Playstore,37,1,0,83283,4,0,0,0
518879499,News,Playstore,22,1,0,64753,2,0,0,0
518879259,News,Playstore,59,0,0,81896,3,0,0,0
518878939,ecommerce,Playstore,16,1,1818.181818,74851,2,0,0,0
518878491,Lifestyle,Playstore,59,0,0,85390,4,1,91213,6261
518829195,Communication,Playstore,24,0,0,55644,4,1,71368,7039
518792395,Communication,Playstore,68,0,0,94908,4,1,76879,7355
518786635,Travel,Playstore,50,1,0,70927,2,1,25144,0
518765611,ecommerce,Playstore,62,1,0,10949,3,0,0,0
518748923,Games,Playstore,43,0,0,74401,3,0,0,0
518730459,Sports,Playstore,75,1,0,35750,3,1,73784,9236
518730379,Video,Playstore,43,1,0,97591,4,1,67294,0
518698763,Games,Playstore,79,1,0,18701,4,0,0,0
518679947,Communication,Playstore,63,0,0,61037,2,0,0,0
518662763,News,Playstore,75,0,0,67012,2,0,0,0
518655435,Sports,Playstore,71,1,0,16818,3,0,0,0
518643067,Communication,Playstore,70,0,0,42125,4,0,0,0
518638155,Games,Playstore,41,1,0,25041,3,0,0,0
518637307,Video,Playstore,38,0,0,39765,4,1,64639,3706
518637019,Sports,Playstore,15,1,0,88816,4,0,0,0
518636107,Music,Playstore,53,1,0,97306,4,1,26275,7855
518632427,Others,Playstore,75,0,0,91783,3,1,20851,0
518632075,Sports,Playstore,25,0,0,43961,2,1,34839,0
518623275,ecommerce,Playstore,74,1,0,36165,2,0,0,0
518622507,Communication,Playstore,58,0,0,42206,3,0,0,0
518622091,Communication,Playstore,35,0,86321.81818,83892,3,0,0,0
518620395,Travel,Playstore,53,0,4540.909091,60459,3,0,0,0
518609499,Communication,Playstore,57,1,1634.545455,28321,4,0,0,0
518602875,e-Book,Playstore,40,0,0,56025,2,1,28145,5798
518588011,Games,Playstore,54,0,0,80282,2,0,0,0
518581995,Communication,Playstore,22,1,0,31887,4,0,0,0
518581211,Travel,Playstore,60,0,0,42663,2,0,0,0
518581147,Communication,Playstore,57,0,0,92393,4,0,0,0
518544971,Lifestyle,Playstore,25,0,0,84344,4,1,17170,4889
518532523,Lifestyle,Playstore,75,1,0,92913,3,0,0,0
518512987,ecommerce,Playstore,23,0,0,29272,4,1,29790,0
518512923,Lifestyle,Playstore,35,1,0,97217,4,1,25457,9009
518508523,Lifestyle,Playstore,60,1,0,17405,4,0,0,0
518501131,Travel,Playstore,37,0,0,16414,3,0,0,0
518487371,Lifestyle,Playstore,32,0,0,26064,3,0,0,0
518480971,Others,Playstore,56,1,0,81207,3,0,0,0
518459051,Music,Playstore,28,1,0,47981,2,0,0,0
518453947,Lifestyle,Playstore,19,1,0,93909,4,1,86478,0
518448731,Games,Playstore,52,1,0,71455,2,0,0,0
518436267,Lifestyle,Playstore,28,1,0,98786,2,0,0,0
518434379,Games,Playstore,19,0,NA,93767,3,0,0,0
518432683,Games,Playstore,46,0,0,32625,2,1,55741,8516
518429323,Games,Playstore,80,0,0,77029,3,1,61918,0
518411451,Travel,Playstore,66,0,0,11159,3,1,89404,6579
518402187,Games,Playstore,44,1,0,95665,3,0,0,0
518401083,Others,Playstore,15,1,0,57326,3,1,51059,0
518396411,Games,Playstore,43,1,0,40655,4,0,0,0
518386491,Lifestyle,Playstore,17,1,0,60540,3,1,82881,0
518379803,Others,Playstore,70,1,0,39568,3,1,59600,0
518364667,Education,Playstore,36,0,0,41106,2,0,0,0
518353963,Communication,Playstore,59,1,0,73953,3,1,96507,0
518326987,Music,Playstore,63,0,0,21889,2,0,0,0
